YDR486C,VPS60,TFIID-dominated
YDR487C,RIB3,TFIID-dominated
YDR488C,PAC11,SAGA/TFIID
YDR489W,SLD5,TFIID-dominated
YDR490C,PKH1,TFIID-dominated
YDR491C,YDR491C,TFIID-dominated
YDR492W,IZH1,TFIID-dominated
YDR493W,MZM1,TFIID-dominated
YDR494W,RSM28,TFIID-dominated
YDR495C,VPS3,no_call
YDR496C,PUF6,TFIID-dominated
YDR497C,ITR1,TFIID-dominated
YDR498C,SEC20,TFIID-dominated
YDR499W,LCD1,TFIID-dominated
YDR500C,RPL37B,TFIID-dominated
YDR501W,PLM2,TFIID-dominated
YDR502C,SAM2,TFIID-dominated
YDR503C,LPP1,TFIID-dominated
YDR504C,SPG3,TFIID-dominated
YDR505C,PSP1,TFIID-dominated
YDR506C,YDR506C,TFIID-dominated
YDR507C,GIN4,SAGA-dominated
YDR508C,GNP1,TFIID-dominated
YDR509W,YDR509W,TFIID-dominated
YDR510W,SMT3,TFIID-dominated
YDR511W,ACN9,TFIID-dominated
YDR512C,EMI1,TFIID-dominated
YDR513W,GRX2,SAGA-dominated
YDR514C,YDR514C,TFIID-dominated
YDR515W,SLF1,TFIID-dominated
YDR516C,EMI2,TFIID-dominated
YDR517W,GRH1,TFIID-dominated
YDR518W,EUG1,TFIID-dominated
YDR519W,FPR2,TFIID-dominated
YDR520C,URC2,TFIID-dominated
YDR521W,YDR521W,TFIID-dominated
YDR522C,SPS2,TFIID-dominated
YDR523C,SPS1,no_call
YDR524C,AGE1,TFIID-dominated
YDR525W,API2,no_call
YDR526C,YDR526C,TFIID-dominated
YDR527W,RBA50,TFIID-dominated
YDR528W,HLR1,TFIID-dominated
YDR529C,QCR7,TFIID-dominated
YDR530C,APA2,TFIID-dominated
YDR531W,CAB1,TFIID-dominated
YDR532C,KRE28,TFIID-dominated
YDR533C,HSP31,SAGA-dominated
YDR534C,FIT1,no_call
YDR535C,YDR535C,TFIID-dominated
YDR536W,STL1,TFIID-dominated
YDR537C,YDR537C,TFIID-dominated
YDR538W,PAD1,TFIID-dominated
YDR539W,FDC1,SAGA/TFIID
YDR540C,IRC4,TFIID-dominated
YDR541C,YDR541C,TFIID-dominated
YDR542W,PAU10,SAGA/TFIID
YDR543C,YDR543C,no_call
YDR544C,YDR544C,TFIID-dominated
YDR545W,YRF1-1,TFIID-dominated
YEL001C,IRC22,TFIID-dominated
YEL002C,WBP1,TFIID-dominated
YEL003W,GIM4,TFIID-dominated
YEL004W,YEA4,TFIID-dominated
YEL005C,VAB2,TFIID-dominated
YEL006W,YEA6,TFIID-dominated
YEL007W,YEL007W,TFIID-dominated
YEL008W,YEL008W,TFIID-dominated
YEL009C,GCN4,TFIID-dominated
YEL010W,YEL010W,no_call
YEL011W,GLC3,SAGA-dominated
YEL012W,UBC8,TFIID-dominated
YEL013W,VAC8,TFIID-dominated
YEL014C,YEL014C,TFIID-dominated
YEL015W,EDC3,TFIID-dominated
YEL016C,NPP2,TFIID-dominated
YEL017C-A,PMP2,SAGA-dominated
YEL017W,GTT3,TFIID-dominated
YEL018W,EAF5,TFIID-dominated
YEL019C,MMS21,TFIID-dominated
YEL020C,YEL020C,TFIID-dominated
YEL021W,URA3,TFIID-dominated
YEL022W,GEA2,TFIID-dominated
YEL023C,YEL023C,TFIID-dominated
YEL024W,RIP1,TFIID-dominated
YEL025C,YEL025C,TFIID-dominated
YEL026W,SNU13,TFIID-dominated
YEL027W,VMA3,TFIID-dominated
YEL028W,YEL028W,TFIID-dominated
YEL029C,BUD16,TFIID-dominated
YEL030W,ECM10,TFIID-dominated
YEL031W,SPF1,TFIID-dominated
YEL032W,MCM3,TFIID-dominated
YEL033W,MTC7,TFIID-dominated
YEL034W,HYP2,TFIID-dominated
YEL035C,UTR5,TFIID-dominated
YEL036C,ANP1,TFIID-dominated
YEL037C,RAD23,TFIID-dominated
YEL038W,UTR4,TFIID-dominated
YEL039C,CYC7,TFIID-dominated
YEL040W,UTR2,SAGA-dominated
YEL041W,YEF1,TFIID-dominated
YEL042W,GDA1,TFIID-dominated
YEL043W,YEL043W,TFIID-dominated
YEL044W,IES6,TFIID-dominated
YEL045C,YEL045C,TFIID-dominated
YEL046C,GLY1,TFIID-dominated
YEL047C,YEL047C,TFIID-dominated
YEL048C,TCA17,TFIID-dominated
YEL049W,PAU2,TFIID-dominated
YEL050C,RML2,TFIID-dominated
YEL051W,VMA8,TFIID-dominated
YEL052W,AFG1,TFIID-dominated
YEL053C,MAK10,TFIID-dominated
YEL054C,RPL12A,TFIID-dominated
YEL055C,POL5,TFIID-dominated
YEL056W,HAT2,TFIID-dominated
YEL057C,YEL057C,TFIID-dominated
YEL058W,PCM1,TFIID-dominated
YEL059C-A,SOM1,TFIID-dominated
YEL059W,HHY1,TFIID-dominated
YEL060C,PRB1,SAGA-dominated
YEL061C,CIN8,TFIID-dominated
YEL062W,NPR2,TFIID-dominated
YEL063C,CAN1,SAGA-dominated
YEL064C,AVT2,TFIID-dominated
YEL065W,SIT1,TFIID-dominated
YEL066W,HPA3,TFIID-dominated
YEL067C,YEL067C,TFIID-dominated
YEL068C,YEL068C,TFIID-dominated
YEL069C,HXT13,SAGA/TFIID
YEL070W,DSF1,TFIID-dominated
YEL071W,DLD3,SAGA-dominated
YEL072W,RMD6,TFIID-dominated
YEL073C,YEL073C,TFIID-dominated
YEL074W,YEL074W,TFIID-dominated
YEL075C,YEL075C,TFIID-dominated
YEL076C,YEL076C,TFIID-dominated
YEL076C-A,YEL076C-A,TFIID-dominated
YEL077C,YEL077C,TFIID-dominated
YER001W,MNN1,SAGA/TFIID
YER002W,NOP16,TFIID-dominated
YER003C,PMI40,SAGA/TFIID
YER004W,FMP52,TFIID-dominated
YER005W,YND1,TFIID-dominated
YER006W,NUG1,TFIID-dominated
YER007C-A,TMA20,TFIID-dominated
YER007W,PAC2,TFIID-dominated
YER008C,SEC3,TFIID-dominated
YER009W,NTF2,TFIID-dominated
YER010C,YER010C,TFIID-dominated
YER011W,TIR1,SAGA/TFIID
YER012W,PRE1,TFIID-dominated
YER013W,PRP22,TFIID-dominated
YER014W,HEM14,TFIID-dominated
YER015W,FAA2,TFIID-dominated
YER016W,BIM1,TFIID-dominated
YER017C,AFG3,TFIID-dominated
YER018C,SPC25,TFIID-dominated
YER019C-A,SBH2,TFIID-dominated
YER019W,ISC1,TFIID-dominated
YER020W,GPA2,SAGA-dominated
YER021W,RPN3,TFIID-dominated
YER022W,SRB4,TFIID-dominated
YER023W,PRO3,TFIID-dominated
YER024W,YAT2,SAGA-dominated
YER025W,GCD11,TFIID-dominated
YER026C,CHO1,TFIID-dominated
YER027C,GAL83,TFIID-dominated
YER028C,MIG3,TFIID-dominated
YER029C,SMB1,TFIID-dominated
YER030W,CHZ1,TFIID-dominated
YER031C,YPT31,TFIID-dominated
YER032W,FIR1,TFIID-dominated
YER033C,ZRG8,TFIID-dominated
YER034W,YER034W,TFIID-dominated
YER035W,EDC2,SAGA-dominated
YER036C,ARB1,TFIID-dominated
YER037W,PHM8,SAGA-dominated
YER038C,KRE29,TFIID-dominated
YER039C,HVG1,TFIID-dominated
YER040W,GLN3,no_call
YER041W,YEN1,TFIID-dominated
YER042W,MXR1,TFIID-dominated
YER043C,SAH1,TFIID-dominated
YER044C,ERG28,TFIID-dominated
YER044C-A,MEI4,TFIID-dominated
YER045C,ACA1,TFIID-dominated
YER046W,SPO73,TFIID-dominated
YER047C,SAP1,TFIID-dominated
YER048C,CAJ1,TFIID-dominated
YER049W,TPA1,TFIID-dominated
YER050C,RSM18,TFIID-dominated
YER051W,JHD1,TFIID-dominated
YER052C,HOM3,SAGA-dominated
YER053C,PIC2,SAGA-dominated
YER054C,GIP2,TFIID-dominated
YER055C,HIS1,TFIID-dominated
YER056C,FCY2,SAGA-dominated
YER056C-A,RPL34A,TFIID-dominated
YER057C,HMF1,TFIID-dominated
YER058W,PET117,TFIID-dominated
YER059W,PCL6,TFIID-dominated
YER060W,FCY21,TFIID-dominated
YER060W-A,FCY22,no_call
YER061C,CEM1,TFIID-dominated
YER062C,HOR2,SAGA-dominated
YER063W,THO1,TFIID-dominated
YER064C,YER064C,SAGA-dominated
YER065C,ICL1,TFIID-dominated
YER066C-A,YER066C-A,SAGA-dominated
YER066W,RRT13,TFIID-dominated
YER067W,RGI1,SAGA-dominated
YER068W,MOT2,TFIID-dominated
YER069W,"ARG5,295409
YER070W,RNR1,SAGA-dominated
YER071C,TDA2,TFIID-dominated
YER072W,VTC1,TFIID-dominated
YER073W,ALD5,SAGA-dominated
YER074W,RPS24A,TFIID-dominated
YER075C,PTP3,TFIID-dominated
YER076C,YER076C,TFIID-dominated
YER077C,YER077C,TFIID-dominated
YER078C,ICP55,TFIID-dominated
YER079W,YER079W,TFIID-dominated
YER080W,AIM9,TFIID-dominated
YER081W,SER3,TFIID-dominated
YER082C,UTP7,TFIID-dominated
YER083C,GET2,TFIID-dominated
YER084W,YER084W,no_call
YER085C,YER085C,no_call
YER086W,ILV1,TFIID-dominated
YER087C-A,YER087C-A,TFIID-dominated
YER087W,AIM10,TFIID-dominated
YER088C,DOT6,TFIID-dominated
YER089C,PTC2,TFIID-dominated
YER090W,TRP2,TFIID-dominated
YER091C,MET6,SAGA-dominated
YER092W,IES5,TFIID-dominated
YER093C,TSC11,TFIID-dominated
YER093C-A,AIM11,TFIID-dominated
YER094C,PUP3,TFIID-dominated
YER095W,RAD51,TFIID-dominated
YER096W,SHC1,TFIID-dominated
YER097W,YER097W,TFIID-dominated
YER098W,UBP9,no_call
YER099C,PRS2,TFIID-dominated
YER100W,UBC6,TFIID-dominated
YER101C,AST2,TFIID-dominated
YER102W,RPS8B,TFIID-dominated
YER103W,SSA4,SAGA-dominated
YER104W,RTT105,TFIID-dominated
YER105C,NUP157,TFIID-dominated
YER106W,MAM1,TFIID-dominated
YER107C,GLE2,TFIID-dominated
YER109C,FLO8,TFIID-dominated
YER110C,KAP123,TFIID-dominated
YER111C,SWI4,TFIID-dominated
YER112W,LSM4,TFIID-dominated
YER113C,TMN3,TFIID-dominated
YER114C,BOI2,TFIID-dominated
YER115C,SPR6,TFIID-dominated
YER116C,SLX8,TFIID-dominated
YER117W,RPL23B,TFIID-dominated
YER118C,SHO1,TFIID-dominated
YER119C,AVT6,TFIID-dominated
YER119C-A,YER119C-A,TFIID-dominated
YER120W,SCS2,TFIID-dominated
YER121W,YER121W,SAGA-dominated
YER122C,GLO3,TFIID-dominated
YER123W,YCK3,TFIID-dominated
YER124C,DSE1,SAGA-dominated
YER125W,RSP5,TFIID-dominated
YER126C,NSA2,TFIID-dominated
YER127W,LCP5,TFIID-dominated
YER128W,YER128W,TFIID-dominated
YER129W,SAK1,TFIID-dominated
YER130C,YER130C,SAGA-dominated
YER131W,RPS26B,TFIID-dominated
YER132C,PMD1,TFIID-dominated
YER133W,GLC7,TFIID-dominated
YER134C,YER134C,TFIID-dominated
YER135C,YER135C,no_call
YER136W,GDI1,TFIID-dominated
YER137C,YER137C,TFIID-dominated
YER138C,YER138C,SAGA-dominated
YER139C,RTR1,TFIID-dominated
YER140W,YER140W,TFIID-dominated
YER141W,COX15,TFIID-dominated
YER142C,MAG1,TFIID-dominated
YER143W,DDI1,TFIID-dominated
YER144C,UBP5,TFIID-dominated
YER145C,FTR1,TFIID-dominated
YER146W,LSM5,TFIID-dominated
YER147C,SCC4,TFIID-dominated
YER148W,SPT15,TFIID-dominated
YER149C,PEA2,TFIID-dominated
YER150W,SPI1,SAGA-dominated
YER151C,UBP3,TFIID-dominated
YER152C,YER152C,TFIID-dominated
YER153C,PET122,TFIID-dominated
YER154W,OXA1,TFIID-dominated
YER155C,BEM2,TFIID-dominated
YER156C,YER156C,TFIID-dominated
YER157W,COG3,TFIID-dominated
YER158C,YER158C,SAGA-dominated
YER159C,BUR6,SAGA-dominated
YER160C,YER160C,SAGA-dominated
YER161C,SPT2,TFIID-dominated
YER162C,RAD4,TFIID-dominated
YER163C,YER163C,TFIID-dominated
YER164W,CHD1,TFIID-dominated
YER165W,PAB1,TFIID-dominated
YER166W,DNF1,TFIID-dominated
YER167W,BCK2,TFIID-dominated
YER168C,CCA1,TFIID-dominated
YER169W,RPH1,TFIID-dominated
YER170W,ADK2,TFIID-dominated
YER171W,RAD3,TFIID-dominated
YER172C,BRR2,TFIID-dominated
YER173W,RAD24,TFIID-dominated
YER174C,GRX4,TFIID-dominated
YER175C,TMT1,SAGA-dominated
YER176W,ECM32,TFIID-dominated
YER177W,BMH1,SAGA/TFIID
YER178W,PDA1,TFIID-dominated
YER179W,DMC1,TFIID-dominated
YER180C,ISC10,TFIID-dominated
YER181C,YER181C,no_call
YER182W,FMP10,TFIID-dominated
YER183C,FAU1,TFIID-dominated
YER184C,YER184C,TFIID-dominated
YER185W,PUG1,SAGA/TFIID
YER186C,YER186C,TFIID-dominated
YER187W,YER187W,TFIID-dominated
YER188W,YER188W,SAGA/TFIID
YER189W,YER189W,TFIID-dominated
YER190W,YRF1-2,TFIID-dominated
YFL001W,DEG1,TFIID-dominated
YFL002C,SPB4,TFIID-dominated
YFL002W-A,YFL002W-A,SAGA-dominated
YFL003C,MSH4,TFIID-dominated
YFL004W,VTC2,TFIID-dominated
YFL005W,SEC4,TFIID-dominated
YFL007W,BLM10,TFIID-dominated
YFL008W,SMC1,SAGA-dominated
YFL009W,CDC4,TFIID-dominated
YFL010C,WWM1,TFIID-dominated
YFL011W,HXT10,TFIID-dominated
YFL012W,YFL012W,no_call
YFL013C,IES1,TFIID-dominated
YFL013W-A,YFL013W-A,TFIID-dominated
YFL014W,HSP12,no_call
YFL015C,YFL015C,TFIID-dominated
YFL016C,MDJ1,TFIID-dominated
YFL017C,GNA1,TFIID-dominated
YFL018C,LPD1,TFIID-dominated
YFL019C,YFL019C,TFIID-dominated
YFL020C,PAU5,TFIID-dominated
YFL021W,GAT1,SAGA-dominated
YFL022C,FRS2,TFIID-dominated
YFL023W,BUD27,TFIID-dominated
YFL024C,EPL1,no_call
YFL025C,BST1,TFIID-dominated
YFL026W,STE2,TFIID-dominated
YFL027C,GYP8,TFIID-dominated
YFL028C,CAF16,TFIID-dominated
YFL029C,CAK1,no_call
YFL030W,AGX1,TFIID-dominated
YFL031W,HAC1,TFIID-dominated
YFL032W,YFL032W,TFIID-dominated
YFL033C,RIM15,no_call
YFL034C-A,RPL22B,TFIID-dominated
YFL034W,YFL034W,TFIID-dominated
YFL036W,RPO41,TFIID-dominated
YFL037W,TUB2,TFIID-dominated
YFL038C,YPT1,TFIID-dominated
YFL039C,ACT1,TFIID-dominated
YFL040W,YFL040W,no_call
YFL041W,FET5,TFIID-dominated
YFL042C,YFL042C,TFIID-dominated
YFL044C,OTU1,TFIID-dominated
YFL045C,SEC53,SAGA/TFIID
YFL046W,FMP32,TFIID-dominated
YFL047W,RGD2,TFIID-dominated
YFL048C,EMP47,TFIID-dominated
YFL049W,SWP82,TFIID-dominated
YFL050C,ALR2,TFIID-dominated
YFL051C,YFL051C,TFIID-dominated
YFL052W,YFL052W,no_call
YFL053W,DAK2,no_call
YFL054C,YFL054C,SAGA-dominated
YFL055W,AGP3,TFIID-dominated
YFL056C,AAD6,TFIID-dominated
YFL057C,AAD16,TFIID-dominated
YFL058W,THI5,TFIID-dominated
YFL059W,SNZ3,SAGA/TFIID
YFL060C,SNO3,SAGA/TFIID
YFL061W,DDI2,SAGA/TFIID
YFL062W,COS4,TFIID-dominated
YFL063W,YFL063W,no_call
YFL064C,YFL064C,TFIID-dominated
YFL065C,YFL065C,TFIID-dominated
YFL066C,YFL066C,TFIID-dominated
YFL067W,YFL067W,TFIID-dominated
YFL068W,YFL068W,TFIID-dominated
YFR001W,LOC1,TFIID-dominated
YFR002W,NIC96,TFIID-dominated
YFR003C,YPI1,TFIID-dominated
YFR004W,RPN11,TFIID-dominated
YFR005C,SAD1,TFIID-dominated
YFR006W,YFR006W,TFIID-dominated
YFR007W,YFH7,TFIID-dominated
YFR008W,FAR7,TFIID-dominated
YFR009W,GCN20,TFIID-dominated
YFR010W,UBP6,TFIID-dominated
YFR011C,AIM13,TFIID-dominated
YFR012W,YFR012W,SAGA/TFIID
YFR013W,IOC3,TFIID-dominated
YFR014C,CMK1,TFIID-dominated
YFR015C,GSY1,TFIID-dominated
YFR016C,YFR016C,TFIID-dominated
YFR017C,IGD1,SAGA-dominated
YFR018C,YFR018C,TFIID-dominated
YFR019W,FAB1,TFIID-dominated
YFR020W,YFR020W,TFIID-dominated
YFR021W,ATG18,TFIID-dominated
YFR022W,ROG3,SAGA/TFIID
YFR023W,PES4,no_call
YFR024C-A,LSB3,TFIID-dominated
YFR025C,HIS2,TFIID-dominated
YFR026C,ULI1,TFIID-dominated
YFR027W,ECO1,TFIID-dominated
YFR028C,CDC14,TFIID-dominated
YFR029W,PTR3,TFIID-dominated
YFR030W,MET10,TFIID-dominated
YFR031C,SMC2,TFIID-dominated
YFR031C-A,RPL2A,TFIID-dominated
YFR032C,RRT5,no_call
YFR032C-A,RPL29,TFIID-dominated
YFR033C,QCR6,SAGA-dominated
YFR034C,PHO4,no_call
YFR035C,YFR035C,TFIID-dominated
YFR036W,CDC26,TFIID-dominated
YFR037C,RSC8,TFIID-dominated
YFR038W,IRC5,TFIID-dominated
YFR039C,YFR039C,TFIID-dominated
YFR040W,SAP155,TFIID-dominated
YFR041C,ERJ5,TFIID-dominated
YFR042W,KEG1,TFIID-dominated
YFR043C,IRC6,TFIID-dominated
YFR044C,DUG1,TFIID-dominated
YFR045W,YFR045W,TFIID-dominated
YFR046C,CNN1,no_call
YFR047C,BNA6,TFIID-dominated
YFR048W,RMD8,TFIID-dominated
YFR049W,YMR31,TFIID-dominated
YFR050C,PRE4,TFIID-dominated
YFR051C,RET2,TFIID-dominated
YFR052W,RPN12,TFIID-dominated
YFR053C,HXK1,SAGA-dominated
YFR054C,YFR054C,no_call
YFR055W,IRC7,SAGA-dominated
YFR056C,YFR056C,SAGA-dominated
YFR057W,YFR057W,no_call
YGL001C,ERG26,TFIID-dominated
YGL002W,ERP6,TFIID-dominated
YGL003C,CDH1,TFIID-dominated
YGL004C,RPN14,TFIID-dominated
YGL005C,COG7,TFIID-dominated
YGL006W,PMC1,SAGA-dominated
YGL007W,BRP1,TFIID-dominated
YGL008C,PMA1,SAGA-dominated
YGL009C,LEU1,TFIID-dominated
YGL010W,YGL010W,TFIID-dominated
YGL011C,SCL1,TFIID-dominated
YGL012W,ERG4,TFIID-dominated
YGL013C,PDR1,TFIID-dominated
YGL014W,PUF4,TFIID-dominated
YGL015C,YGL015C,no_call
YGL016W,KAP122,TFIID-dominated
YGL017W,ATE1,TFIID-dominated
YGL018C,JAC1,TFIID-dominated
YGL019W,CKB1,TFIID-dominated
YGL020C,GET1,TFIID-dominated
YGL021W,ALK1,TFIID-dominated
YGL022W,STT3,TFIID-dominated
YGL023C,PIB2,TFIID-dominated
YGL024W,YGL024W,TFIID-dominated
YGL025C,PGD1,TFIID-dominated
YGL026C,TRP5,TFIID-dominated
YGL027C,CWH41,TFIID-dominated
YGL028C,SCW11,SAGA-dominated
YGL029W,CGR1,TFIID-dominated
YGL030W,RPL30,TFIID-dominated
YGL031C,RPL24A,TFIID-dominated
YGL032C,AGA2,no_call
YGL033W,HOP2,no_call
YGL034C,YGL034C,no_call
YGL035C,MIG1,TFIID-dominated
YGL036W,YGL036W,TFIID-dominated
YGL037C,PNC1,SAGA-dominated
YGL038C,OCH1,TFIID-dominated
YGL039W,YGL039W,TFIID-dominated
YGL040C,HEM2,TFIID-dominated
YGL041C,YGL041C,TFIID-dominated
YGL042C,YGL042C,TFIID-dominated
YGL043W,DST1,TFIID-dominated
YGL044C,RNA15,TFIID-dominated
YGL045W,RIM8,SAGA-dominated
YGL047W,ALG13,TFIID-dominated
YGL048C,RPT6,TFIID-dominated
YGL049C,TIF4632,SAGA-dominated
YGL050W,TYW3,TFIID-dominated
YGL051W,MST27,TFIID-dominated
YGL052W,YGL052W,TFIID-dominated
YGL053W,PRM8,TFIID-dominated
YGL054C,ERV14,TFIID-dominated
YGL055W,OLE1,SAGA/TFIID
YGL056C,SDS23,TFIID-dominated
YGL057C,GEP7,TFIID-dominated
YGL058W,RAD6,TFIID-dominated
YGL059W,PKP2,TFIID-dominated
YGL060W,YBP2,TFIID-dominated
YGL061C,DUO1,TFIID-dominated
YGL062W,PYC1,SAGA-dominated
YGL063W,PUS2,SAGA/TFIID
YGL064C,MRH4,TFIID-dominated
YGL065C,ALG2,TFIID-dominated
YGL066W,SGF73,TFIID-dominated
YGL067W,NPY1,TFIID-dominated
YGL068W,MNP1,TFIID-dominated
YGL069C,YGL069C,TFIID-dominated
YGL070C,RPB9,TFIID-dominated
YGL071W,AFT1,TFIID-dominated
YGL072C,YGL072C,TFIID-dominated
YGL073W,HSF1,TFIID-dominated
YGL074C,YGL074C,TFIID-dominated
YGL075C,MPS2,TFIID-dominated
YGL076C,RPL7A,TFIID-dominated
YGL077C,HNM1,TFIID-dominated
YGL078C,DBP3,TFIID-dominated
YGL079W,KXD1,TFIID-dominated
YGL080W,FMP37,TFIID-dominated
YGL081W,YGL081W,TFIID-dominated
YGL082W,YGL082W,TFIID-dominated
YGL083W,SCY1,TFIID-dominated
YGL084C,GUP1,TFIID-dominated
YGL085W,LCL3,TFIID-dominated
YGL086W,MAD1,TFIID-dominated
YGL087C,MMS2,TFIID-dominated
YGL088W,YGL088W,TFIID-dominated
YGL089C,MF(ALPHA)2,SAGA/TFIID
YGL090W,LIF1,TFIID-dominated
YGL091C,NBP35,TFIID-dominated
YGL092W,NUP145,TFIID-dominated
YGL093W,SPC105,TFIID-dominated
YGL094C,PAN2,TFIID-dominated
YGL095C,VPS45,TFIID-dominated
YGL096W,TOS8,SAGA/TFIID
YGL097W,SRM1,TFIID-dominated
YGL098W,USE1,TFIID-dominated
YGL099W,LSG1,TFIID-dominated
YGL100W,SEH1,TFIID-dominated
YGL101W,YGL101W,TFIID-dominated
YGL102C,YGL102C,TFIID-dominated
YGL103W,RPL28,TFIID-dominated
YGL104C,VPS73,TFIID-dominated
YGL105W,ARC1,TFIID-dominated
YGL106W,MLC1,TFIID-dominated
YGL107C,RMD9,TFIID-dominated
YGL108C,YGL108C,TFIID-dominated
YGL109W,YGL109W,TFIID-dominated
YGL110C,CUE3,TFIID-dominated
YGL111W,NSA1,TFIID-dominated
YGL112C,TAF6,TFIID-dominated
YGL113W,SLD3,TFIID-dominated
YGL114W,YGL114W,TFIID-dominated
YGL115W,SNF4,TFIID-dominated
YGL116W,CDC20,TFIID-dominated
YGL117W,YGL117W,SAGA-dominated
YGL118C,YGL118C,TFIID-dominated
YGL119W,COQ8,TFIID-dominated
YGL120C,PRP43,TFIID-dominated
YGL121C,GPG1,SAGA-dominated
YGL122C,NAB2,TFIID-dominated
YGL123W,RPS2,TFIID-dominated
YGL124C,MON1,TFIID-dominated
YGL125W,MET13,TFIID-dominated
YGL126W,SCS3,SAGA/TFIID
YGL127C,SOH1,TFIID-dominated
YGL128C,CWC23,TFIID-dominated
YGL129C,RSM23,TFIID-dominated
YGL130W,CEG1,TFIID-dominated
YGL131C,SNT2,TFIID-dominated
YGL132W,YGL132W,TFIID-dominated
YGL133W,ITC1,TFIID-dominated
YGL134W,PCL10,TFIID-dominated
YGL135W,RPL1B,TFIID-dominated
YGL136C,MRM2,TFIID-dominated
YGL137W,SEC27,TFIID-dominated
YGL138C,YGL138C,TFIID-dominated
YGL139W,FLC3,TFIID-dominated
YGL140C,YGL140C,TFIID-dominated
YGL141W,HUL5,TFIID-dominated
YGL142C,GPI10,TFIID-dominated
YGL143C,MRF1,TFIID-dominated
YGL144C,ROG1,TFIID-dominated
YGL145W,TIP20,TFIID-dominated
YGL146C,RRT6,no_call
YGL147C,RPL9A,TFIID-dominated
YGL148W,ARO2,TFIID-dominated
YGL149W,YGL149W,TFIID-dominated
YGL150C,INO80,TFIID-dominated
YGL151W,NUT1,TFIID-dominated
YGL152C,YGL152C,TFIID-dominated
YGL153W,PEX14,TFIID-dominated
YGL154C,LYS5,TFIID-dominated
YGL155W,CDC43,TFIID-dominated
YGL156W,AMS1,TFIID-dominated
YGL157W,ARI1,SAGA-dominated
YGL158W,RCK1,SAGA-dominated
YGL159W,YGL159W,TFIID-dominated
YGL160W,AIM14,TFIID-dominated
YGL161C,YIP5,TFIID-dominated
YGL162W,SUT1,SAGA-dominated
YGL163C,RAD54,no_call
YGL164C,YRB30,TFIID-dominated
YGL165C,YGL165C,TFIID-dominated
YGL166W,CUP2,TFIID-dominated
YGL167C,PMR1,no_call
YGL168W,HUR1,TFIID-dominated
YGL169W,SUA5,TFIID-dominated
YGL170C,SPO74,TFIID-dominated
YGL171W,ROK1,TFIID-dominated
YGL172W,NUP49,TFIID-dominated
YGL173C,KEM1,TFIID-dominated
YGL174W,BUD13,TFIID-dominated
YGL175C,SAE2,TFIID-dominated
YGL176C,YGL176C,TFIID-dominated
YGL177W,YGL177W,TFIID-dominated
YGL178W,MPT5,TFIID-dominated
YGL179C,TOS3,SAGA/TFIID
YGL180W,ATG1,TFIID-dominated
YGL181W,GTS1,TFIID-dominated
YGL182C,YGL182C,TFIID-dominated
YGL183C,MND1,TFIID-dominated
YGL184C,STR3,SAGA-dominated
YGL185C,YGL185C,TFIID-dominated
YGL186C,TPN1,TFIID-dominated
YGL187C,COX4,TFIID-dominated
YGL188C,YGL188C,TFIID-dominated
YGL189C,RPS26A,TFIID-dominated
YGL190C,CDC55,TFIID-dominated
YGL191W,COX13,TFIID-dominated
YGL192W,IME4,TFIID-dominated
YGL193C,YGL193C,TFIID-dominated
YGL194C,HOS2,TFIID-dominated
YGL195W,GCN1,TFIID-dominated
YGL196W,DSD1,SAGA/TFIID
YGL197W,MDS3,TFIID-dominated
YGL198W,YIP4,TFIID-dominated
YGL199C,YGL199C,TFIID-dominated
YGL200C,EMP24,TFIID-dominated
YGL201C,MCM6,TFIID-dominated
YGL202W,ARO8,TFIID-dominated
YGL203C,KEX1,TFIID-dominated
YGL204C,YGL204C,TFIID-dominated
YGL205W,POX1,TFIID-dominated
YGL206C,CHC1,TFIID-dominated
YGL207W,SPT16,TFIID-dominated
YGL208W,SIP2,TFIID-dominated
YGL209W,MIG2,SAGA-dominated
YGL210W,YPT32,TFIID-dominated
YGL211W,NCS6,TFIID-dominated
YGL212W,VAM7,TFIID-dominated
YGL213C,SKI8,TFIID-dominated
YGL214W,YGL214W,TFIID-dominated
YGL215W,CLG1,TFIID-dominated
YGL216W,KIP3,TFIID-dominated
YGL217C,YGL217C,TFIID-dominated
YGL218W,YGL218W,TFIID-dominated
YGL219C,MDM34,TFIID-dominated
YGL220W,FRA2,TFIID-dominated
YGL221C,NIF3,TFIID-dominated
YGL222C,EDC1,TFIID-dominated
YGL223C,COG1,TFIID-dominated
YGL224C,SDT1,TFIID-dominated
YGL225W,VRG4,TFIID-dominated
YGL226C-A,OST5,TFIID-dominated
YGL226W,MTC3,TFIID-dominated
YGL227W,VID30,no_call
YGL228W,SHE10,TFIID-dominated
YGL229C,SAP4,TFIID-dominated
YGL230C,YGL230C,TFIID-dominated
YGL231C,EMC4,TFIID-dominated
YGL232W,TAN1,TFIID-dominated
YGL233W,SEC15,TFIID-dominated
YGL234W,"ADE5,56481
YGL235W,YGL235W,TFIID-dominated
YGL236C,MTO1,TFIID-dominated
YGL237C,HAP2,TFIID-dominated
YGL238W,CSE1,TFIID-dominated
YGL239C,YGL239C,TFIID-dominated
YGL240W,DOC1,TFIID-dominated
YGL241W,KAP114,TFIID-dominated
YGL242C,YGL242C,TFIID-dominated
YGL243W,TAD1,TFIID-dominated
YGL244W,RTF1,TFIID-dominated
YGL245W,GUS1,TFIID-dominated
YGL246C,RAI1,TFIID-dominated
