id, area
YNL102W,4935.97058824
YNL101W,24069.377521
YNL100W,23112.4252345
YNL099C,15314.998875
YNL098C,41109.2704075
YNL097C-B,38589.8494461
YNL097W-A,39864.2879351
YNL097C,17164.1564103
YNL096C,33122.0704395
YNL095C,25608.8088275
YNL094W,25471.0223816
YNL093W,19523.35
YNL092W,21335.5553991
YNL091W,29416.6226145
YNL090W,24792.6778421
YNL089C,22181.6391256
YNL088W,22358.0151584
YNL087W,19595.6623779
YNL086W,8003.58660714
YNL085W,17347.5438017
YNL084C,4445.58272727
YNL083W,3451.67763158
YNL082W,4842.33
YNL081C,5813.51896552
YNL080C,27748.7452206
YNL079C,21993.5123677
YNL078W,21993.5123677
YNL077W,29147.6932596
YNL076W,21618.3182759
YNL075W,9054.14181818
YNL074C,29833.5034884
YNL073W,30053.0955941
YNL072W,4651.36875
YNL071W,32029.8695314
YNL070W,19719.5752688
YNL069C,29703.8316305
YNL068C,31176.5138067
YNL067W-A,5418.41012658
YNL067W-B,14000.6409348
YNL067W,16900.0202663
YNL066W,21801.1435976
YNL065W,28677.7762537
YNL064C,18445.6802083
YNL063W,19137.2290952
YNL062C,6846.85941176
YNL061W,5641.31136364
YNL059C,6968.60547945
YNL057W,4593.37333333
YNL058C,18217.1247649
YNL056W,18313.4012658
YNL055C,29363.3955696
YNL054W,23419.8191667
YNL053W,20575.5782392
YNL052W,26341.8152948
YNL051W,6173.18333333
YNL050C,3454.41363636
YNL049C,11362.6147059
YNL048W,10098.7982143
YNL047C,25076.8592459
YNL046W,24146.4597421
YNL045W,27324.0453906
YNL044W,30412.4730382
YNL043C,13155.8017021
YNL042W-B,11997.512594
YNL042W,31871.7674544
YNL041C,15121.0301948
YNL040W,3397.608
YNL039W,5136.95377358
YNL038W,17140.6762963
YNL037C,23170.8470553
YNL036W,23238.0726967
YNL035C,11644.3178082
YNL034W,10974.3942149
YNL033W,8629.70070423
YNL032W,23604.2004124
YNL031C,36748.6351687
YNL030W,36743.9054409
YNL028W,6453.51
YNL029C,27077.3959499
YNL027W,25388.3228407
YNL026W,13330.640678
YNL025C,10253.5354839
YNL024C-A,28647.0506232
YNL024C,14977.1439914
YNL023C,6713.45357143
YNL022C,22190.5256868
YNL021W,21684.0315789
YNL020C,28581.9576246
YNL019C,8599.05
YNL018C,14508.2680203
YNL017C,14576.4739796
YNL016W,20107.2599481
YNL015W,31909.4821378
YNL014W,23887.4196353
YNL013C,2836.10735294
YNL012W,4824.63461538
YNL011C,14874.8954545
YNL010W,15283.5870787
YNL009W,8414.85512821
YNL008C,26401.1679416
YNL007C,27858.5066769
YNL006W,26944.3541529
YNL005C,18386.4047431
YNL004W,18487.2225892
YNL003C,26522.344125
YNL002C,18512.8329044
YNL001W,18452.0813187
YNR001C,32284.6970073
YNR001W-A,11882.5307882
YNR002C,20288.427478
YNR003W-A,20256.9531289
YNR003C,6697.07142857
YNR004W,6474.61016949
YNR006W,23065.2317419
YNR005C,5222.11304348
YNR007C,13431.0319005
YNR008W,6922.04294118
YNR009W,29668.6350843
YNR010W,15692.4393443
YNR011C,6907.64620253
YNR012W,7275.5235
YNR013C,32671.3152557
YNR014W,32899.8973114
YNR015W,19865.922873
YNR016C,18615.2476531
YNR017W,24826.9031178
YNR018W,31914.2874771
YNR019W,24798.6854803
YNR020C,14492.6205224
YNR021W,16545.7814655
YNR022C,5164.92034884
YNR023W,5780.39081633
YNR024W,8668.59327731
YNR025C,5306.92758621
YNR026C,4857.34918033
YNR027W,4178.898
YNR028W,9284.79625
YNR029C,13023.2719298
YNR030W,13194.2219653
YNR031C,28549.655804
YNR032W,28603.6260569
YNR032C-A,19496.3926445
YNR033W,20723.1265574
YNR034W,18967.5427291
YNR034W-A,33258.6499154
YNR035C,12538.1927336
YNR036C,24611.6737634
YNR037C,27111.3541751
YNR038W,26344.8010629
YNR039C,23021.322055
YNR040W,23633.3193878
YNR042W,6581.33108108
YNR041C,24586.0261765
YNR043W,23659.2151351
YNR044W,10350.7511719
YNR045W,5777.84032258
YNR046W,14346.4107692
YNR047W,25581.3765644
YNR048W,7872.9962963
YNR049C,7803.89222222
YNR050C,17101.1440848
YNR051C,3478.5
YNR052C,25082.6650641
YNR053C,14350.9436798
YNR054C,7494.14111842
YNR055C,20190.4794643
YNR056C,12927.1135274
YNR057C,7357.5135
YNR058W,18126.0937063
YNR059W,22368.408794
YNR060W,33181.4133749
YNR061C,3625.12105263
YNR062C,3624.35384615
YNR063W,6963.12236842
YNR064C,20654.9694379
YNR065C,4212.66375
YNR066C,2442.68
YNR067C,20759.4072016
YNR068C,2868.785
YNR069C,30604.6703859
YNR070W,5628.56440678
YNR071C,13869.8428571
YNR072W,10545.0361607
YNR073C,16508.0543478
YNR074C,9626.28292683
YNR075W,26819.2615602
YNR075C-A,2932.8
YNR076W,14627.5070225
YNR077C,11090.7759657
YOL166W-A,11898.8921397
YOL166C,389.85
YOL165C,1779.58571429
YOL164W-A,4254.1125
YOL164W,14808.9725979
YOL163W,4744.04516129
YOL162W,8709.97947761
YOL161C,17623.6931507
YOL160W,3293.37
YOL159C-A,16206.6727099
YOL159C,7201.19861111
YOL158C,28405.0839723
YOL157C,7964.47405063
YOL156W,7706.60185185
YOL155W-A,375.0
YOL155C,17654.6174518
YOL154W,25539.7966695
YOL152W,17979.2298913
YOL151W,11610.1267857
YOL150C,2912.25428571
YOL149W,4531.16904762
YOL148C,20158.9012225
YOL147C,21187.5539024
YOL146W,21139.4449029
YOL145C,7661.8125
YOL144W,9236.48690476
YOL143C,27306.3644419
YOL142W,26987.9529683
YOL141W,5884.56851852
YOL140W,27312.2123353
YOL139C,14104.0720755
YOL138C,6189.703125
YOL137W,7588.990625
YOL136C,29769.893099
YOL135C,13684.7745928
YOL133W,13358.7934343
YOL134C,3897.58333333
YOL132W,7912.70585106
YOL131W,12459.0475446
YOL130W,22522.8603691
YOL129W,15233.0564103
YOL128C,26636.1787671
YOL127W,32453.8331126
YOL126C,36517.5035431
YOL125W,33075.3884045
YOL124C,14694.6324
YOL123W,23960.2806985
YOL122C,17601.2346
YOL121C,25948.5572284
YOL120C,26055.1216157
YOL119C,30398.8157908
YOL118C,12222.4435294
YOL117W,12407.3075949
YOL116W,6780.7030303
YOL115W,8279.24552239
YOL114C,26882.1192157
YOL113W,25592.7020906
YOL112W,8691.18320611
YOL111C,37468.4749363
YOL110W,24650.0853568
YOL109W,37039.3093359
YOL108C,33111.1816334
YOL107W,32619.7296412
YOL106W,4757.15816327
YOL105C,19791.6235385
YOL104C,12711.1695822
YOL103W,15430.9983871
YOL102C,19188.4840909
YOL101C,24240.3757614
YOL100W,20820.6871345
YOL099C,3427.9546875
YOL098C,8080.97702703
YOL097W-A,7341.3483871
YOL097C,4893.424
YOL096C,4406.16521739
YOL095C,4368.70982143
YOL094C,7094.76428571
YOL093W,5483.38806818
YOL092W,6527.2314433
YOL091W,4395.93
YOL090W,6452.45217391
YOL089C,4424.55625
YOL088C,17235.7663823
YOL087C,27806.1637097
YOL086W-A,28125.0648165
YOL086C,40002.0547595
YOL085W-A,31927.407211
YOL085C,13676.307971
YOL084W,30862.6553633
YOL083W,16931.0950495
YOL083C-A,13611.1173333
YOL082W,30993.1726939
YOL081W,32493.2468885
YOL079W,5091.71612903
YOL080C,3856.16428571
YOL078W,4094.74071429
YOL077W-A,24087.352027
YOL077C,18710.1103352
YOL076W,19190.418083
YOL075C,5185.46329787
YOL073C,5285.60547945
YOL072W,5819.25806452
YOL071W,5473.36041667
YOL070C,10797.8632979
YOL069W,10514.0941748
YOL068C,11624.3599576
YOL067C,19574.9911483
YOL066C,6815.95434783
YOL065C,6585.08902439
YOL064C,23829.0692857
YOL063C,6140.77857143
YOL062C,14977.3793201
YOL061W,13614.9652824
YOL060C,35741.8117125
YOL059W,36442.1094262
YOL058W,36697.6848571
YOL057W,17793.6681429
YOL056W,4174.8225
YOL055C,8904.95240964
YOL054W,12787.2837017
YOL053W,7765.4516129
YOL052C-A,31174.5870164
YOL052C,22707.2111562
YOL051W,29120.6673619
YOL050C,26485.9830247
YOL049W,26701.1346395
YOL048C,16469.7049323
YOL047C,24121.1546729
YOL045W,21585.7876106
YOL046C,3358.1
YOL044W,25273.9161937
YOL043C,9569.36530612
YOL042W,9392.295
YOL041C,7865.28
YOL040C,32107.9668326
YOL039W,32369.9395976
YOL038C-A,17303.9600629
YOL038W,18090.6332564
YOL036W,18649.8847826
YOL037C,10577.3331522
YOL035C,11758.8964865
YOL034W,19438.6967573
YOL033W,6701.49863014
YOL032W,9921.39907407
YOL031C,23263.2166058
YOL030W,23260.5267922
YOL029C,4941.87531646
YOL028C,24672.2984
YOL027C,28677.8124588
YOL026C,16232.1746772
YOL025W,16237.9731105
YOL024W,3196.62222222
YOL023W,3668.35135135
YOL022C,2160.6
YOL021C,35478.0530666
YOL020W,35007.004067
YOL019W-A,21743.0916134
YOL019W,32103.4723214
YOL018C,8724.58969466
YOL017W,8699.52945205
YOL016C,36605.0451039
YOL015W,24386.5198036
YOL014W,31119.6631858
YOL013W-B,3543.34166667
YOL013W-A,5922.07394366
YOL013C,27882.5100391
YOL012C,31412.0125737
YOL011W,36640.5610117
YOL010W,15532.1475265
YOL009C,6321.68333333
YOL008W,6758.00769231
YOL007C,21670.7116822
YOL006C,18400.4524668
YOL005C,27545.6161965
YOL004W,28353.0800213
YOL003C,7874.47987013
YOL002C,23166.5692068
YOL001W,24841.4300181
YOR001W,5145.94342105
YOR002W,13114.960274
YOR003W,22451.0469231
YOR004W,11043.9921196
YOR005C,8411.10815217
YOR006C,6612.36097561
YOR007C,17435.9084906
YOR008C,33875.1139216
YOR008C-A,26743.1647208
YOR008W-B,26279.502182
YOR009W,25700.1781381
YOR010C,25673.6106218
YOR011W,26389.3655571
YOR011W-A,2740.65
YOR012W,5009.63490566
YOR013W,4181.10978261
YOR014W,27231.3237659
YOR015W,3030.834375
YOR016C,14680.1275424
YOR017W,14742.324477
YOR018W,18896.8638626
YOR019W,26748.3330265
YOR020C,20527.2096085
YOR020W-A,27897.2140662
YOR021C,19923.4016899
YOR022C,4737.45461538
YOR023C,32878.394109
YOR024W,21490.1985342
YOR025W,32798.9512306
YOR026W,12275.6868664
YOR027W,21868.4903551
YOR028C,21145.1316944
YOR029W,3581.06590909
YOR030W,9683.58257143
YOR032C,28275.2273769
YOR032W-A,29395.7451667
YOR033C,14448.9449393
YOR034C,25698.0261905
YOR034C-A,4705.28913043
YOR035C,25007.1195431
YOR036W,24551.7856635
YOR037W,9768.66
YOR038C,15943.273506
YOR039W,15923.7335907
YOR040W,14892.9130952
YOR042W,19021.1838
YOR041C,9050.25514286
YOR043W,30549.9271654
YOR044W,21826.2620588
YOR045W,16720.9367898
YOR046C,7887.69947368
YOR047C,28369.4226855
YOR048C,17136.6559932
YOR049C,26721.5324739
YOR050C,15595.0087287
YOR051C,20711.7483471
YOR052C,31658.7131037
YOR053W,31636.2774234
YOR055W,5079.31849315
YOR054C,28925.3951486
YOR056C,11516.36
YOR057W,11516.4305172
YOR058C,5579.21162791
YOR059C,10363.1944444
YOR060C,25822.6356383
YOR061W,24708.6860558
YOR062C,29267.3793179
YOR063W,20936.552093
YOR064C,26080.9962385
YOR065W,25440.6702913
YOR066W,20995.9959641
YOR067C,6999.65045455
YOR069W,10977.0474093
YOR068C,4811.28688525
YOR070C,27177.9529833
YOR071C,25513.155261
YOR072W,7396.25204082
YOR072W-A,25299.5600967
YOR072W-B,9404.8764
YOR073W,22549.3527445
YOR073W-A,5699.20540541
YOR074C,16706.6943983
YOR075W,16218.1888446
YOR076C,21726.7212551
YOR077W,21446.7647098
YOR078W,26644.2974916
YOR079C,7813.1480315
YOR080W,7351.12411765
YOR081C,16727.1212934
YOR083W,17266.645539
YOR082C,18706.4253275
YOR084W,16982.0088431
YOR085W,25208.8354775
YOR086C,24803.5866412
YOR087W,15807.3690341
YOR089C,19485.2656667
YOR090C,16827.5003906
YOR091W,16827.5003906
YOR092W,30397.7573716
YOR093C,19581.6250568
YOR094W,19517.0044532
YOR095C,20893.5247017
YOR096W,30123.2967268
YOR097C,16641.8389752
YOR098C,29935.1325307
YOR099W,29903.6792329
YOR100C,28626.4984405
YOR101W,31587.3247679
YOR102W,4564.52019231
YOR103C,11114.1573034
YOR104W,11001.5372596
YOR105W,4085.088
YOR106W,11145.51
YOR107W,30026.9733013
YOR108W,28569.7932965
YOR108C-A,21222.634638
YOR109W,21245.4053254
YOR110W,20083.7185714
YOR111W,6470.80253165
YOR112W,14303.1771635
YOR113W,20722.2606218
YOR114W,5857.74344262
YOR115C,16340.7891892
YOR116C,8392.38254717
YOR117W,14015.6754266
YOR118W,18634.5318328
YOR119C,26313.6653179
YOR120W,30859.1252412
YOR121C,5132.29180328
YOR122C,21822.4821159
YOR123C,7968.42619048
YOR124C,7673.15897436
YOR125C,8045.13793103
YOR126C,16139.9207944
YOR127W,15542.370524
YOR128C,3798.8625
YOR129C,5386.36534091
YOR130C,34945.3943159
YOR131C,22346.7528721
YOR132W,22599.3900856
YOR133W,11575.7295181
YOR134W,27615.8494012
YOR136W,22962.1657895
YOR135C,5143.65986842
YOR137C,30076.4297135
YOR138C,23517.9480183
YOR140W,23923.1408271
YOR139C,16322.8534351
YOR141C,26853.2335443
YOR142W,26459.3264851
YOR143C,10062.4581522
YOR144C,12070.5675
YOR146W,6778.12674419
YOR145C,9789.52754237
YOR147W,9687.75174419
YOR148C,18968.0703593
YOR149C,11979.6940541
YOR150W,11813.4246032
YOR151C,16272.3289286
YOR152C,23195.9483029
YOR153W,28837.930013
YOR154W,3597.58875
YOR155C,17048.0145051
YOR156C,5501.66612903
YOR157C,18227.4751716
YOR158W,18202.9372973
YOR159C,2906.42647059
YOR160W,5106.50681818
YOR161W-A,11567.5338235
YOR161W-B,6009.702
YOR161C,31930.9991647
YOR161C-C,20421.7219697
YOR162C,18574.4159046
YOR163W,19277.1582927
YOR164C,3976.49224138
YOR165W,4937.95352113
YOR166C,7458.46726619
YOR167C,18700.6310651
YOR168W,18380.1025187
YOR169C,3612.57916667
YOR170W,3146.9925
YOR171C,25476.0639823
YOR172W,26427.3469466
YOR173W,20158.3010695
YOR174W,13310.6261538
YOR175C,25074.7787565
YOR176W,26082.3862389
YOR177C,15485.8664835
YOR178C,14234.6887795
YOR179C,9180.11800948
YOR180C,16964.6566059
YOR181W,16945.2409091
YOR182C,30418.2320737
YOR183W,3677.00113636
YOR184W,30437.311597
YOR185C,28126.4797297
YOR186W,16544.1344203
YOR186C-A,31336.4989786
YOR187W,30685.9246988
YOR188W,15538.531903
YOR189W,23744.3669535
YOR190W,18410.6290598
YOR191W,26024.7412228
YOR192C,27877.6716173
YOR192C-C,0
YOR193W,13203.7477612
YOR194C,11673.3316901
YOR195W,11757.5814159
YOR196C,25550.2822266
YOR197W,25922.2977839
YOR198C,29140.9083282
YOR199W,8838.21106195
YOR200W,27370.8643674
YOR201C,8286.22682927
YOR202W,19725.0439252
YOR203W,0
YOR204W,9293.60859375
YOR205C,7403.63076923
YOR206W,7821.81778846
YOR207C,28784.1700326
YOR208W,29036.5658806
YOR209C,22479.8714509
YOR210W,22399.0586314
YOR211C,9683.89945055
YOR212W,35385.3687944
YOR213C,29583.3905172
YOR214C,7756.0452
YOR215C,19555.6154179
YOR216C,7444.4439759
YOR217W,7683.60192308
YOR218C,1950.89
YOR219C,31111.6635011
YOR220W,31425.6218212
YOR221C,27028.1424742
YOR222W,20902.8943425
YOR223W,11509.6490506
YOR224C,11503.3416309
YOR225W,7993.17397959
YOR226C,30380.9548835
YOR227W,27197.0999449
YOR228C,31923.1790875
YOR229W,31788.2322617
YOR230W,34409.5909065
YOR231W,25672.9460978
YOR231C-A,3993.84642857
YOR232W,21551.3848837
YOR233W,9439.76
YOR234C,35547.7847347
YOR235W,37096.3552611
YOR236W,26167.0715232
YOR237W,23350.622298
YOR238W,4753.99596774
YOR239W,21881.4462838
YOR241W,3910.1472973
YOR242C,5982.25178571
YOR243C,26877.6480198
YOR244W,26238.2579327
YOR245C,10545.4475806
YOR246C,16996.6177852
YOR247W,17368.6104962
YOR248W,4537.57075472
YOR249C,6242.57962963
YOR250C,5619.05506329
YOR251C,6382.65865385
YOR252W,6686.90274725
YOR253W,3243.09
YOR254C,25859.0056485
YOR255W,25571.8329452
YOR256C,5507.86153846
YOR257W,3938.38448276
YOR258W,8361.6516129
YOR259C,20151.7046512
YOR260W,20148.6562105
YOR261C,13178.8189474
YOR262W,13535.8616667
YOR264W,28111.9793384
YOR263C,6918.871875
YOR265W,16917.8645756
YOR266W,7205.44514563
YOR267C,27138.0142233
YOR268C,21487.7003759
YOR269W,26907.8891183
YOR270C,19335.4382175
YOR271C,28672.8680982
YOR272W,25795.243253
YOR273C,31673.516844
YOR274W,32093.9377577
YOR275C,17103.036
YOR276W,16891.856
YOR277C,23831.1591376
YOR278W,23589.1916091
YOR279C,4834.32253521
YOR280C,12424.5186207
YOR282W,3882.90405405
YOR281C,5712.44010989
YOR283W,5317.67378049
YOR284W,3012.64714286
YOR285W,15089.8087983
YOR286W,17116.1105206
YOR287C,13225.2932862
YOR288C,29778.5927443
YOR289W,29840.4055891
YOR290C,22185.2447876
YOR291W,15443.8664134
YOR292C,27591.0435083
YOR293W,27531.2826606
YOR293C-A,12308.5432099
YOR294W,15829.8775093
YOR295W,4756.54444444
YOR296W,9108.89898649
YOR297C,12784.3467857
YOR298W,12970.7473214
YOR298C-A,32761.7102443
YOR299W,32711.2966695
YOR300W,5446.63170732
YOR301W,29930.5207461
YOR302W,34711.6384252
YOR303W,32289.9140433
YOR304W,14831.5964286
YOR304C-A,5869.38520408
YOR305W,5740.3455
YOR306C,33137.2069549
YOR307C,8984.21204819
YOR308C,6973.52045455
YOR309C,2894.11395349
YOR310C,3348.12073171
YOR311C,19572.4669091
YOR312C,28134.9375912
YOR313C,18394.4630769
YOR314W,5022.1575
YOR314W-A,26026.3060369
YOR315W,26024.533743
YOR316C,29846.2971896
YOR316C-A,23641.4002994
YOR317W,34432.826062
YOR318C,28783.10756
YOR319W,27241.51047
YOR320C,19886.5930189
YOR321W,20359.6430769
YOR322C,22815.0485062
YOR323C,17519.6381041
YOR325W,7410.37438017
YOR324C,29219.6082934
YOR326W,29283.0346431
YOR327C,33670.1287892
YOR328W,31713.2514817
YOR329W-A,4419.72589286
YOR329C,3263.23064516
YOR330C,25241.1944
YOR332W,25554.8444037
YOR331C,12426.8456522
YOR334W,10311.999375
YOR333C,5472.490625
YOR335W-A,5167.88513514
YOR335C,20954.8383403
YOR336W,20922.258
YOR337W,24235.3772021
YOR338W,16329.2388535
YOR339C,7163.89318182
YOR340C,9752.1452381
YOR341W,4905.68365385
YOR342C,30470.7039783
YOR343C,23467.6773148
YOR344C,38308.4303571
YOR346W,3910.68913043
YOR345C,4887.27890625
YOR347C,13323.1935315
YOR348C,24817.5853043
YOR349W,26814.2254832
YOR350C,5429.99237288
YOR351C,22791.0448598
YOR352W,22513.7910064
YOR353C,5496.9362069
YOR354C,25077.0258675
YOR355W,957.2
YOR356W,17288.0643123
YOR357C,13978.023467
YOR358W,12446.3591743
YOR359W,19493.9469512
YOR360C,19316.3777344
YOR361C,7281.7744898
YOR362C,22297.4016256
YOR363C,20624.2868802
YOR364W,11546.4169355
YOR366W,4342.74545455
YOR365C,15851.140082
YOR367W,15745.9809179
YOR368W,5537.11544118
YOR369C,15813.2958841
YOR370C,26765.042394
YOR371C,19852.7420792
YOR372C,17804.5725182
YOR373W,18563.1512953
YOR374W,30366.3238451
YOR375C,34824.0644107
YOR376W,7465.5140625
YOR376W-A,21771.1555708
YOR377W,16201.9271104
YOR378W,20402.0768182
YOR379C,6668.37717391
YOR380W,12618.5744395
YOR381W,9338.97943548
YOR381W-A,4458.2027027
YOR382W,23294.8579404
YOR383C,19286.0808206
YOR384W,19171.0978302
YOR385W,27182.1179775
YOR386W,21183.8746324
YOR387C,6615.20454545
YOR388C,7249.39576271
YOR389W,7139.01904762
YOR390W,5834.8875
YOR391C,0
YOR392W,747.1875
YOR393W,0
YOR394W,0
YOR394C-A,0
YOR396W,0
YOR396C-A,0
YPL283W-B,0
YPL283W-A,0
YPL283C,0
YPL282C,0
YPL281C,0
YPL280W,1233.025
YPL279C,8243.82089552
YPL278C,1076.65
YPL277C,15919.3927757
YPL274W,37057.5941303
YPL273W,29829.2889919
YPL272C,19126.4792763
YPL271W,15132.5798137
YPL270W,14099.4997238
YPL269W,7015.02669903
YPL268W,16634.2461864
YPL267W,21086.3116216
YPL266W,13399.7281955
YPL265W,38311.0358337
YPL264C,12767.4949782
YPL263C,16128.4605042
YPL262W,17036.9064935
YPL260W,22804.3086555
YPL261C,10151.9488827
YPL259C,10834.7116438
YPL258C,5655.12672414
YPL257W,8597.50766871
YPL256C,21599.9270665
YPL255W,16717.7213163
YPL254W,12751.6906627
YPL253C,10523.4138462
YPL251W,10516.5901554
YPL252C,27017.9181105
YPL250C,37422.9635778
YPL250W-A,37982.491644
YPL249C-A,32554.4583988
YPL249C,7652.95344828
YPL248C,14517.898913
YPL247C,23660.6464286
YPL246C,17534.8176591
YPL245W,17487.7646186
YPL244C,6394.93941176
YPL243W,6302.085
YPL242C,12037.1155022
YPL241C,17167.1875796
YPL240C,25009.8491789
YPL239W,23655.4533457
YPL237W,27170.47704
YPL238C,4237.034375
YPL236C,12190.3428571
YPL235W,11743.7901316
YPL234C,24909.0532007
YPL233W,27844.6487712
YPL232W,34637.324075
YPL231W,34979.9338059
YPL230W,33102.4443068
YPL229W,19389.81
YPL228W,12247.9391129
YPL227C,9074.1122093
YPL226W,9074.1122093
YPL225W,14730.9015228
YPL224C,27480.6650127
YPL223C,7565.686
YPL222W,20413.7646853
YPL222C-A,36264.7379934
YPL221W,34216.30053
YPL220W,23895.8834687
YPL219W,29170.7811972
YPL218W,26339.1039199
YPL217C,4689.005
YPL216W,4382.755
YPL215W,28245.9547091
YPL214C,11342.6970443
YPL213W,11446.7712766
YPL212C,3641.20333333
YPL211W,4997.9961039
YPL210C,6898.18081395
YPL209C,5967.85970149
YPL208W,5943.46071429
YPL207W,20414.2108581
YPL206C,24695.3788889
YPL205C,5752.98539326
YPL204W,24734.1664604
YPL203W,24783.8374475
YPL202C,27576.1232829
YPL201C,5929.51478873
YPL200W,5789.7
YPL199C,24569.3558442
YPL198W,23806.4498674
YPL197C,19330.7579137
YPL196W,20322.2697674
YPL195W,6840.95934066
YPL194W,8904.36
YPL193W,14025.0939759
YPL192C,20021.5572414
YPL191C,16135.516171
YPL190C,20410.1247619
YPL189C-A,18420.5176415
YPL189W,18262.0634579
YPL188W,7810.46883117
YPL187W,18075.4575824
YPL185W,12919.4151515
YPL186C,22558.7741573
YPL184C,3916.46842105
YPL183W-A,15311.3215232
YPL183C,21189.7679012
YPL181W,25743.0958647
YPL182C,3270.37325581
YPL180W,26274.179265
YPL179W,26934.0325
YPL178W,6115.56627907
YPL177C,32725.4865978
YPL176C,12820.3489437
YPL175W,11938.2885093
YPL174C,10295.7391892
YPL173W,9624.90739437
YPL172C,21786.7822294
YPL171C,24890.6729839
YPL170W,27657.6974646
YPL169C,11509.3915541
YPL168W,11334.6634615
YPL167C,9575.35467626
YPL166W,9501.2335443
YPL165C,15472.841716
YPL164C,14275.8155172
YPL163C,17218.8435714
YPL162C,17218.4354489
YPL161C,22178.5928856
YPL160W,20310.6449132
YPL159C,19964.3728519
YPL158C,20588.4193916
YPL157W,20519.3034091
YPL156C,33726.7588301
YPL155C,26110.9793635
YPL154C,24774.5464176
YPL153C,17195.9649635
YPL152W-A,17492.5444238
YPL152W,14689.8737288
YPL151C,13673.2520979
YPL150W,13373.1010101
YPL149W,33684.3234666
YPL148C,19976.6434256
YPL147W,20182.2587302
YPL146C,14856.41
YPL145C,32642.8346224
YPL144W,33094.1576454
YPL143W,37218.1772002
YPL142C,15050.3637931
YPL141C,12980.0337054
YPL140C,3980.27093023
YPL139C,22269.7469457
YPL138C,6686.81964286
YPL136W,12197.3204947
YPL137C,27217.4407037
YPL135W,30135.9461538
YPL135C-A,7932.07034483
YPL134C,22769.1251926
YPL133C,19851.0962338
YPL132W,20438.0622973
YPL131W,23076.2585106
YPL130W,4873.40357143
YPL129W,8595.03074534
YPL128C,16634.3980456
YPL127C,21852.50938
YPL126W,21865.5804936
YPL125W,6386.04210526
YPL124W,4453.26666667
YPL123C,5206.32972973
YPL122C,3209.71607143
YPL121C,13460.5007246
YPL120W,14007.012
YPL119C-A,4244.22236842
YPL119C,6987.9199115
YPL118W,7492.4034965
YPL117C,27201.1125817
YPL116W,23189.327833
YPL115C,22730.3444606
YPL114W,22481.2798711
YPL113C,19089.0737113
YPL112C,14065.3217066
YPL111W,30529.7091246
YPL110C,8670.58728814
YPL109C,4769.48275862
YPL108W,14003.5409341
YPL107W,9615.89647059
YPL106C,14188.8778075
YPL105C,18266.2358407
YPL104W,23655.0983083
YPL103C,8668.34318182
YPL101W,20328.1649123
YPL102C,4815.14104478
YPL100W,25196.0370579
YPL099C,7636.74964286
YPL098C,11187.13125
YPL097W,11595.2692857
YPL096C-A,12871.6333333
YPL096W,14141.4267327
YPL095C,19687.8322755
YPL094C,22740.8149554
YPL093W,22057.3198152
YPL092W,28545.0655945
YPL091W,22162.7614437
YPL090C,31222.2950948
YPL089C,29106.3575791
YPL088W,30698.4167947
YPL087W,30359.0925595
YPL086C,17110.0657343
YPL085W,17227.7968085
YPL084W,29094.2503741
YPL083C,8324.54240506
YPL082C,24259.5803077
YPL081W,19392.8532924
YPL080C,20152.4134204
YPL079W,30435.0104416
YPL078C,25712.3372914
YPL077C,14801.4330882
YPL076W,14282.4715278
YPL075W,34774.058468
YPL074W,21725.904291
YPL072W,4492.87142857
YPL073C,2299.01428571
YPL071C,19313.7906593
YPL070W,19345.8558453
YPL069C,15549.9869863
YPL068C,34041.7406183
YPL067C,24960.2537253
YPL066W,30928.3564091
YPL065W,10246.2827103
YPL064C,9520.49904459
YPL063W,9575.79270833
YPL062W,36413.2051593
YPL061W,37043.0303885
YPL060W,4043.39693878
YPL059W,19627.0566815
YPL058C,34031.5199397
YPL057C,36728.2561481
YPL056C,37263.4172616
YPL055C,33875.1523313
YPL054W,34498.7086258
YPL053C,23935.5568892
YPL052W,23495.8900826
YPL051W,2298.57692308
YPL050C,11935.5788265
YPL049C,35149.1899042
YPL048W,35267.2385406
YPL047W,24263.9971548
YPL046C,4642.01015625
YPL045W,6360.41043956
YPL043W,11488.5830097
YPL044C,5783.30073529
YPL042C,18473.4043307
YPL041C,20013.3918462
YPL040C,15086.575
YPL039W,14562.4323913
YPL038W-A,6167.12763158
YPL038W,4723.47272727
YPL037C,24923.9782484
YPL036W,23406.767558
YPL034W,20588.6555825
YPL035C,4560.9606383
YPL033C,16022.6939732
YPL032C,35608.8657493
YPL031C,16643.2521866
YPL030W,16722.8557803
YPL029W,7270.70117647
YPL028W,27310.9695402
YPL027W,25219.50144
YPL026C,35981.9493708
YPL025C,24658.7499643
YPL024W,27427.3494508
YPL023C,28588.1405738
YPL022W,28866.3076415
YPL021W,21726.8125
YPL020C,25684.4527778
YPL019C,34309.3881748
YPL018W,34248.0674281
YPL017C,29572.4635842
YPL016W,30585.7632184
YPL015C,38289.8183162
YPL014W,37360.9114012
YPL013C,7693.23118812
YPL012W,9500.65870787
YPL011C,28672.0137615
YPL010W,28562.8548387
YPL009C,12736.6074866
YPL008W,12979.997541
YPL007C,10905.8787234
YPL006W,15805.2344178
YPL005W,21314.4449002
YPL004C,33588.3231047
YPL003W,33544.3478495
YPL002C,5810.53915663
YPL001W,7600.82171053
YPR001W,19982.3592437
YPR002W,29185.1919435
YPR002C-A,10518.0835227
YPR003C,14746.8650391
YPR004C,20402.0464623
YPR005C,33116.0320109
